seed,summary_type,config_branch,model_variant,attack_variant,threshold,config_label,mode,p_delete,p_add,max_additions,evaluated_nodes,purified_plain_correct_fraction,correct_fraction,abstained_fraction,correct_abstained_fraction,correct_zero_radius_fraction,positive_certified_fraction,max_reported_radius,mean_pA_lower,mean_lower_margin,failure_reason_counts
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9701785921894405,0.9403571843788804,prediction-incorrect:3; zero-radius:9
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9557821633085375,0.911564326617075,prediction-incorrect:3; zero-radius:9
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.75,0.75,0.0,0.0,0.5833333333333334,0.16666666666666666,1,0.9437166111703128,0.8874332223406259,positive-radius:2; prediction-incorrect:3; zero-radius:7
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9703332091075866,0.9406664182151734,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9594367672039406,0.9188735344078816,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.4166666666666667,0.08333333333333333,1,0.9283475971732518,0.8566951943465035,positive-radius:1; prediction-incorrect:6; zero-radius:5
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9663078320418378,0.9326156640836757,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.952772120652468,0.9055442413049358,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.4166666666666667,0.08333333333333333,1,0.9347195292184384,0.8694390584368764,positive-radius:1; prediction-incorrect:6; zero-radius:5
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9704270267432346,0.9408540534864692,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9643011316478107,0.9286022632956216,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,1,0.9481824861078366,0.8963649722156735,positive-radius:4; prediction-incorrect:4; zero-radius:4
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9690391247841319,0.9380782495682639,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9573048353044276,0.9146096706088551,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.25,0.25,1,0.9363917468556952,0.8727834937113906,positive-radius:3; prediction-incorrect:6; zero-radius:3
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9693378427954947,0.93867568559099,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9582646794393478,0.9165293588786958,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.25,0.25,1,0.9267665944151912,0.8535331888303829,positive-radius:3; prediction-incorrect:6; zero-radius:3
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9664512233945518,0.9329024467891042,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9524106851010302,0.904821370202061,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.4166666666666667,0.25,1,0.9271355902490889,0.8542711804981775,positive-radius:3; prediction-incorrect:4; zero-radius:5
